Reaction	A01	A02	B01	B02	C01	C02	D01	D02	E01	E02	F01	F02	G01	H01	H25361	H25362	H25363	H25364	H25365
DRBK	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DRIBI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DRPAr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DTMPK	0	0	0	1.544678962	0	0	1.544678962	0	0	0	0	0	0	0	0	0	0	0	0.159266644
DURIK1	0	0	0	1.544678962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DURIPP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.625609523
DURIt2pp	0	0	0	1.544678962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DURItex	0	0	0	1.544678962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DUTPDP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DXPRIr	0	0	0	9.777150434	0	0	9.777150434	0	0	0	0	0	0	0	0	0	0	0	1.008089044
DXPS	0	0	0	9.777150434	0	0	9.777150434	0	0	0	0	0	0	0	0	0	0	0	1.008089044
E4PD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EAR100x	0	0	0	12.80954153	0	0	12.80954153	0	0	0	0	0	0	0	0	0	0	0	1.320748673
EAR10M11x	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EAR10M12x	0	0	0	3.027238134	0	0	3.027238134	0	0	0	0	0	0	0	0	0	0	0	0.312128326
EAR11M12x	0	0	0	3.027238134	0	0	3.027238134	0	0	0	0	0	0	0	0	0	0	0	0.312128326
EAR120x	0	0	0	12.80954153	0	0	12.80954153	0	0	0	0	0	0	0	0	0	0	0	1.320748673
EAR121x	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EAR12M13x	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EAR12M14x	0	0	0	3.027238134	0	0	3.027238134	0	0	0	0	0	0	0	0	0	0	0	0.312128326
EAR13M14x	0	0	0	3.027238134	0	0	3.027238134	0	0	0	0	0	0	0	0	0	0	0	0.312128326
EAR140x	0	0	0	3.916069991	0	0	3.916069991	0	0	0	0	0	0	0	0	0	0	0	0.403772784
EAR14M15x	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EAR14M16x	0	0	0	3.027238134	0	0	3.027238134	0	0	0	0	0	0	0	0	0	0	0	0.312128326
EAR15M16x	0	0	0	3.027238134	0	0	3.027238134	0	0	0	0	0	0	0	0	0	0	0	0.312128326
EAR160x	0	0	0	3.027238134	0	0	3.027238134	0	0	0	0	0	0	0	0	0	0	0	0.312128326
EAR180x	0	0	0	3.027238134	0	0	3.027238134	0	0	0	0	0	0	0	0	0	0	0	0.312128326
EAR40x	0	0	0	12.80954153	0	0	12.80954153	0	0	0	0	0	0	0	0	0	0	0	1.320748673
EAR4M5x	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EAR4M6x	0	0	0	3.027238134	0	0	3.027238134	0	0	0	0	0	0	0	0	0	0	0	0.312128326
EAR5M6x	0	0	0	3.027238134	0	0	3.027238134	0	0	0	0	0	0	0	0	0	0	0	0.312128326
EAR60x	0	0	0	12.80954153	0	0	12.80954153	0	0	0	0	0	0	0	0	0	0	0	1.320748673
EAR6M7x	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EAR6M8x	0	0	0	3.027238134	0	0	3.027238134	0	0	0	0	0	0	0	0	0	0	0	0.312128326
EAR7M8x	0	0	0	3.027238134	0	0	3.027238134	0	0	0	0	0	0	0	0	0	0	0	0.312128326
EAR80x	0	0	0	12.80954153	0	0	12.80954153	0	0	0	0	0	0	0	0	0	0	0	1.320748673
EAR8M10x	0	0	0	3.027238134	0	0	3.027238134	0	0	0	0	0	0	0	0	0	0	0	0.312128326
EAR8M9x	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EAR9M10x	0	0	0	3.027238134	0	0	3.027238134	0	0	0	0	0	0	0	0	0	0	0	0.312128326
EDTXS1	0	0	0	1.778694307	0	0	1.778694307	0	0	0	0	0	0	0	0	0	0	0	0.183395178
EDTXS2	0	0	0	0.888831858	0	0	0.888831858	0	0	0	0	0	0	0	0	0	0	0	0.091644459
EHGLAT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENO	0	0	0	979.065785	0	0	979.065785	0	0	0	0	0	0	0	0	0	0	0	248.5496227
ETHAAL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FACOAL140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FACOAL160i	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FACOAL161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FACOAL180i	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FACOAL181i	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FACOALAI15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FACOALAI17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FACOALI14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FACOALI15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FACOALI16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FACOALI17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBA	0	0	0	108.7995317	0	0	108.7995317	0	0	0	0	0	0	0	0	0	0	0	0
FBA2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBA3	0	0	0	259.6328516	0	0	259.6328516	0	0	0	0	0	0	0	0	0	0	0	83.44898677
FBP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FE2abcpp	0	0	0	0.110042295	0	0	0.110042295	0	0	0	0	0	0	0	0	0	0	0	0.01134609
FE2tex	0	0	0	0.110042295	0	0	0.110042295	0	0	0	0	0	0	0	0	0	0	0	0.01134609
FE3abcpp	0	0	0	0.110042295	0	0	0.110042295	0	0	0	0	0	0	0	0	0	0	0	0.01134609
FE3tex	0	0	0	0.110042295	0	0	0.110042295	0	0	0	0	0	0	0	0	0	0	0	0.01134609
FGLU	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FLVRx	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FMNAT	0	0	0	0.110042295	0	0	0.110042295	0	0	0	0	0	0	0	0	0	0	0	0.01134609
FOLD3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FOMETR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FPGS7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FPGS_tm	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FRD2	0	0	0	0	0	0	16.79084085	0	0	0	0	0	0	0	0	0	0	0	0
FRD3	0	0	0	16.79084085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FRD7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FRUK	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FTHFCL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FTHFL	0	0	0	0.990380658	0	0	0.990380658	0	0	0	0	0	0	0	0	0	0	0	0.102114813
FUM	0	0	0	-1000	0	0	-1000	0	0	0	0	0	0	0	0	0	0	0	752.398658
FUMt2pp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FUMtex	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G16BPS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G1PACT	0	0	0	5.335052329	0	0	5.335052329	0	0	0	0	0	0	0	0	0	0	0	0.550079273
G1PTT	0	0	0	1.778694307	0	0	1.778694307	0	0	0	0	0	0	0	0	0	0	0	0.183395178
G3PATAI17	0	0	0	1.513619067	0	0	1.513619067	0	0	0	0	0	0	0	0	0	0	0	0.156064163
G3PATI17	0	0	0	1.513619067	0	0	1.513619067	0	0	0	0	0	0	0	0	0	0	0	0.156064163
G3PD1	0	0	0	-6.811285801	0	0	-1000	0	0	0	0	0	0	0	0	0	0	0	-1000
G3PD2	0	0	0	0	0	0	993.1887142	0	0	0	0	0	0	0	0	0	0	0	999.2977113
G5SADs	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G6PBDH	0	0	0	466.7953468	0	0	466.7953468	0	0	0	0	0	0	0	0	0	0	0	329.3296757
G6PDA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G6PDH2	0	0	0	320.2517396	0	0	320.2517396	0	0	0	0	0	0	0	0	0	0	0	0
G6PI	0	0	0	1000	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	1000
G6PI3	0	0	0	533.2046532	0	0	858.7904145	0	0	0	0	0	0	0	0	0	0	0	670.6703243
GALCTD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GALK	0	0	0	325.5857614	0	0	325.5857614	0	0	0	0	0	0	0	0	0	0	0	123.7114664
GALM1r	0	0	0	0	0	0	-325.5857614	0	0	0	0	0	0	0	0	0	0	0	0
GALT1	0	0	0	0.888831858	0	0	0.888831858	0	0	0	0	0	0	0	0	0	0	0	0.091644459
GALU	0	0	0	3.555327431	0	0	3.555327431	0	0	0	0	0	0	0	0	0	0	0	0.366577834
GAPD	0	0	0	979.065785	0	0	979.065785	0	0	0	0	0	0	0	0	0	0	0	248.5496227
GARFTi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCALDtex	0	0	0	-0.330126886	0	0	-0.330126886	0	0	0	0	0	0	0	0	0	0	0	-0.034038271
GCALDtpp	0	0	0	-0.330126886	0	0	-0.330126886	0	0	0	0	0	0	0	0	0	0	0	-0.034038271
GCCa	0	0	0	0	0	0	100.7666929	0	0	0	0	0	0	0	0	0	0	0	0.695196739
GCCb	0	0	0	0	0	0	100.7666929	0	0	0	0	0	0	0	0	0	0	0	0.695196739
GCCc	0	0	0	0	0	0	100.7666929	0	0	0	0	0	0	0	0	0	0	0	0.695196739
GF6PTA	0	0	0	5.335052329	0	0	5.335052329	0	0	0	0	0	0	0	0	0	0	0	0.550079273
GFUCS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGGABADr	0	0	0	429.5677247	0	0	-1000	0	0	0	0	0	0	0	0	0	0	0	1000
GGGABARr	0	0	0	-429.5677247	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	-1000
GHMT2r	0	0	0	-99.99231001	0	0	-99.99231001	0	0	0	0	0	0	0	0	0	0	0	-0.774619372
GK1	0	0	0	5.95635685	0	0	5.95635685	0	0	0	0	0	0	0	0	0	0	0	0.614139889
GK2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLCP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLCTR1	0	0	0	0.888831858	0	0	0.888831858	0	0	0	0	0	0	0	0	0	0	0	0.091644459
GLCTR2	0	0	0	0.888831858	0	0	0.888831858	0	0	0	0	0	0	0	0	0	0	0	0.091644459
GLCTR3	0	0	0	0.888831858	0	0	0.888831858	0	0	0	0	0	0	0	0	0	0	0	0.091644459
GLC_Dtex	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLCabcpp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLNS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLNSP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLNSP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLNSP3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLUDy	0	0	0	-62.34820895	0	0	-62.34820895	0	0	0	0	0	0	0	0	0	0	0	-1000
GLUFORT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLUN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLUOX	0	0	0	13.23103568	0	0	13.23103568	0	0	0	0	0	0	0	0	0	0	0	1.364207516
GLUPRT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLUR	0	0	0	-0.888831858	0	0	-0.888831858	0	0	0	0	0	0	0	0	0	0	0	-0.091644459
GLUTRS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYASN1c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYASP1c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYAT	0	0	0	-218.8785783	0	0	-218.8785783	0	0	0	0	0	0	0	0	0	0	0	-3.338064484
GLYCL	0	0	0	100.7666929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYGLN1c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYGLU1c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYK	0	0	0	1.1352143	0	0	1.1352143	0	0	0	0	0	0	0	0	0	0	0	0.117048122
GLYLEUHYDROc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMET1c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYPHEHYc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYPROPRO1c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYTYR1c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GMHEPAT	0	0	0	3.555327431	0	0	3.555327431	0	0	0	0	0	0	0	0	0	0	0	0.366577834
GMHEPK	0	0	0	3.555327431	0	0	3.555327431	0	0	0	0	0	0	0	0	0	0	0	0.366577834
GMHEPPA	0	0	0	3.555327431	0	0	3.555327431	0	0	0	0	0	0	0	0	0	0	0	0.366577834
GMPS2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GND	0	0	0	0	0	0	427.4906919	0	0	0	0	0	0	0	0	0	0	0	0
GND2	0	0	0	787.0470864	0	0	359.5563945	0	0	0	0	0	0	0	0	0	0	0	329.3296757
GRTT	0	0	0	0.888831858	0	0	0.888831858	0	0	0	0	0	0	0	0	0	0	0	0.091644459
GSNt2rpp	0	0	0	5.846314554	0	0	5.846314554	0	0	0	0	0	0	0	0	0	0	0	0.602793798
GSNtex	0	0	0	5.846314554	0	0	5.846314554	0	0	0	0	0	0	0	0	0	0	0	0.602793798
GTHOXtex	0	0	0	0.055021148	0	0	0.055021148	0	0	0	0	0	0	0	0	0	0	0	0.005673045
GTHOXti3pp	0	0	0	0.055021148	0	0	0.055021148	0	0	0	0	0	0	0	0	0	0	0	0.005673045
GTHRD	0	0	0	-0.055021148	0	0	-0.055021148	0	0	0	0	0	0	0	0	0	0	0	-0.005673045
GTPCI	0	0	0	0.330126886	0	0	0.330126886	0	0	0	0	0	0	0	0	0	0	0	0.034038271
GTPCII	0	0	0	0.220084591	0	0	0.220084591	0	0	0	0	0	0	0	0	0	0	0	0.022692181
GTPDPK	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GUAD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GUAPRT	0	0	0	5.846314554	0	0	5.846314554	0	0	0	0	0	0	0	0	0	0	0	0.602793798
GUAt2pp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GUAtex	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H2CO3D	0	0	0	148.5247771	0	0	148.5247771	0	0	0	0	0	0	0	0	0	0	0	0
H2Otex	0	0	0	135.9627564	0	0	135.9627564	0	0	0	0	0	0	0	0	0	0	0	-339.266988
H2Otpp	0	0	0	135.9627564	0	0	135.9627564	0	0	0	0	0	0	0	0	0	0	0	-339.266988
HEMEtipp	0	0	0	0.110042295	0	0	0.110042295	0	0	0	0	0	0	0	0	0	0	0	0.01134609
HEPK1	0	0	0	0.888831858	0	0	0.888831858	0	0	0	0	0	0	0	0	0	0	0	0.091644459
HEPK2	0	0	0	0.888831858	0	0	0.888831858	0	0	0	0	0	0	0	0	0	0	0	0.091644459
HEPT1	0	0	0	0.888831858	0	0	0.888831858	0	0	0	0	0	0	0	0	0	0	0	0.091644459
HEPT2	0	0	0	0.888831858	0	0	0.888831858	0	0	0	0	0	0	0	0	0	0	0	0.091644459
HEPT3	0	0	0	0.888831858	0	0	0.888831858	0	0	0	0	0	0	0	0	0	0	0	0.091644459
HEPT4	0	0	0	0.888831858	0	0	0.888831858	0	0	0	0	0	0	0	0	0	0	0	0.091644459
HEX1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HEX7	0	0	0	325.5857614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123.7114664
HEXb	0	0	0	0	0	0	325.5857614	0	0	0	0	0	0	0	0	0	0	0	0
HG2abcpp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HG2tex	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HISD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HIS_Ltex	0	0	0	2.816855318	0	0	2.816855318	0	0	0	0	0	0	0	0	0	0	0	0.290436462
HISt2rpp	0	0	0	2.816855318	0	0	2.816855318	0	0	0	0	0	0	0	0	0	0	0	0.290436462
HKtpp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HMPK1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HPPK	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HSDx	0	0	0	1000	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	920.0418744
HSDy	0	0	0	-1000	0	0	-1000	0	0	0	0	0	0	0	0	0	0	0	-920.0418744
HSST	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HSTPTr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HXANtex	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78.14254774
HXPRT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HYD1pp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HYPSUCORNS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HYXNtipp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78.14254774
Htex	0	0	0	-1000	0	0	-1000	0	0	0	0	0	0	0	0	0	0	0	-457.4047441
IBCOATA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ICHORS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26dap_M[u]tr	0	0	0	96.33135234	0	0	96.33135234	0	0	0	0	0	0	0	0	0	0	0	0.091644459
2dmmq8[u]tr	0	0	0	0.110042295	0	0	0.110042295	0	0	0	0	0	0	0	0	0	0	0	0.01134609
4abz[u]tr	0	0	0	0.330126886	0	0	0.330126886	0	0	0	0	0	0	0	0	0	0	0	0.034038271
ac[u]tr	0	0	0	-103.6223252	0	0	-103.6223252	0	0	0	0	0	0	0	0	0	0	0	8.545619494
adn[u]tr	0	0	0	1000	0	0	5.231317964	0	0	0	0	0	0	0	0	0	0	0	3.164993094
adocbl[u]tr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ala_L[u]tr	0	0	0	17.87411689	0	0	17.87411689	0	0	0	0	0	0	0	0	0	0	0	1.842939978
arg_L[u]tr	0	0	0	8.877177527	0	0	8.877177527	0	0	0	0	0	0	0	0	0	0	0	0.915295869
ca2[u]tr	0	0	0	0.110042295	0	0	0.110042295	0	0	0	0	0	0	0	0	0	0	0	0.01134609
cbl1[u]tr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cbl2[u]tr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cd2[u]tr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cl[u]tr	0	0	0	0.110042295	0	0	0.110042295	0	0	0	0	0	0	0	0	0	0	0	0.01134609
co2[u]tr	0	0	0	25.22406444	0	0	25.22406444	0	0	0	0	0	0	0	0	0	0	0	-87.9776624
cobalt2[u]tr	0	0	0	0.110042295	0	0	0.110042295	0	0	0	0	0	0	0	0	0	0	0	0.01134609
cro4[u]tr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
csn[u]tr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cu2[u]tr	0	0	0	0.110042295	0	0	0.110042295	0	0	0	0	0	0	0	0	0	0	0	0.01134609
cys_L[u]tr	0	0	0	2.926133554	0	0	2.926133554	0	0	0	0	0	0	0	0	0	0	0	0.301703773
cytd[u]tr	0	0	0	878.4379021	0	0	876.8932232	0	0	0	0	0	0	0	0	0	0	0	393.2810611
dad_2[u]tr	0	0	0	-994.768682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.625609523
dcyt[u]tr	0	0	0	-18.76422811	0	0	-17.21954914	0	0	0	0	0	0	0	0	0	0	0	-392.5901679
dgsn[u]tr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
din[u]tr	0	0	0	994.768682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
duri[u]tr	0	0	0	1.544678962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fe2[u]tr	0	0	0	0.110042295	0	0	0.110042295	0	0	0	0	0	0	0	0	0	0	0	0.01134609
fe3[u]tr	0	0	0	0.110042295	0	0	0.110042295	0	0	0	0	0	0	0	0	0	0	0	0.01134609
fum[u]tr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gcald[u]tr	0	0	0	-0.330126886	0	0	-0.330126886	0	0	0	0	0	0	0	0	0	0	0	-0.034038271
glc_D[u]tr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gsn[u]tr	0	0	0	5.846314554	0	0	5.846314554	0	0	0	0	0	0	0	0	0	0	0	0.602793798
gthox[u]tr	0	0	0	0.055021148	0	0	0.055021148	0	0	0	0	0	0	0	0	0	0	0	0.005673045
gua[u]tr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
h2o[u]tr	0	0	0	135.9627564	0	0	135.9627564	0	0	0	0	0	0	0	0	0	0	0	-339.266988
h[u]tr	0	0	0	-1000	0	0	-1000	0	0	0	0	0	0	0	0	0	0	0	-457.4047441
hg2[u]tr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
his_L[u]tr	0	0	0	2.816855318	0	0	2.816855318	0	0	0	0	0	0	0	0	0	0	0	0.290436462
hxan[u]tr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78.14254774
ile_L[u]tr	0	0	0	11.62023894	0	0	11.62023894	0	0	0	0	0	0	0	0	0	0	0	1.19812369
ins[u]tr	0	0	0	-994.768682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-78.14254774
k[u]tr	0	0	0	0.110042295	0	0	0.110042295	0	0	0	0	0	0	0	0	0	0	0	0.01134609
lcts[u]tr	0	0	0	325.5857614	0	0	325.5857614	0	0	0	0	0	0	0	0	0	0	0	123.7114664
leu_L[u]tr	0	0	0	16.36771197	0	0	16.36771197	0	0	0	0	0	0	0	0	0	0	0	1.687619641
lys_L[u]tr	0	0	0	-85.29865716	0	0	-85.29865716	0	0	0	0	0	0	0	0	0	0	0	1.045899574
malt[u]tr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
met_L[u]tr	0	0	0	4.651752399	0	0	4.651752399	0	0	0	0	0	0	0	0	0	0	0	0.479626519
mg2[u]tr	0	0	0	0.110042295	0	0	0.110042295	0	0	0	0	0	0	0	0	0	0	0	0.01134609
mn2[u]tr	0	0	0	0.110042295	0	0	0.110042295	0	0	0	0	0	0	0	0	0	0	0	0.01134609
mqn8[u]tr	0	0	0	0.110042295	0	0	0.110042295	0	0	0	0	0	0	0	0	0	0	0	0.01134609
na1[u]tr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
nac[u]tr	0	0	0	0.220084591	0	0	0.220084591	0	0	0	0	0	0	0	0	0	0	0	0.022692181
nh4[u]tr	0	0	0	-1000	0	0	-1000	0	0	0	0	0	0	0	0	0	0	0	4.070300447
o2[u]tr	0	0	0	262.918213	0	0	262.918213	0	0	0	0	0	0	0	0	0	0	0	0
pb[u]tr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
phe_L[u]tr	0	0	0	5.491275784	0	0	5.491275784	0	0	0	0	0	0	0	0	0	0	0	0.566186947
pheme[u]tr	0	0	0	0.110042295	0	0	0.110042295	0	0	0	0	0	0	0	0	0	0	0	0.01134609
pi[u]tr	0	0	0	32.41855259	0	0	32.41855259	0	0	0	0	0	0	0	0	0	0	0	42.58697028
pnto_R[u]tr	0	0	0	0.220084591	0	0	0.220084591	0	0	0	0	0	0	0	0	0	0	0	0.022692181
ppi[u]tr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-19.62220127
pro_L[u]tr	0	0	0	6.551363518	0	0	6.551363518	0	0	0	0	0	0	0	0	0	0	0	0.675489022
q8[u]tr	0	0	0	0.110042295	0	0	0.110042295	0	0	0	0	0	0	0	0	0	0	0	0.01134609
sheme[u]tr	0	0	0	0.110042295	0	0	0.110042295	0	0	0	0	0	0	0	0	0	0	0	0.01134609
so4[u]tr	0	0	0	0.110042295	0	0	0.110042295	0	0	0	0	0	0	0	0	0	0	0	0.01134609
spmd[u]tr	0	0	0	0.110042295	0	0	0.110042295	0	0	0	0	0	0	0	0	0	0	0	0.01134609
succ[u]tr	0	0	0	-1000	0	0	-1000	0	0	0	0	0	0	0	0	0	0	0	-241.1728282
thm[u]tr	0	0	0	0.110042295	0	0	0.110042295	0	0	0	0	0	0	0	0	0	0	0	0.01134609
thr_L[u]tr	0	0	0	226.3795075	0	0	226.3795075	0	0	0	0	0	0	0	0	0	0	0	4.111460025
thymd[u]tr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.159266644
trp_L[u]tr	0	0	0	1.677447577	0	0	1.677447577	0	0	0	0	0	0	0	0	0	0	0	0.172955969
ura[u]tr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
urea[u]tr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uri[u]tr	0	0	0	-852.9729103	0	0	-851.4282313	0	0	0	0	0	0	0	0	0	0	0	0
val_L[u]tr	0	0	0	12.51742214	0	0	12.51742214	0	0	0	0	0	0	0	0	0	0	0	1.290629228
xan[u]tr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zn2[u]tr	0	0	0	0.110042295	0	0	0.110042295	0	0	0	0	0	0	0	0	0	0	0	0.01134609
IHDCOATA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
